2021-10-11 10:39:34	[FATAL]	FATAL
2021-10-11 10:39:34	[ERROR]	ERROR zt
2021-10-11 10:42:48	[FATAL]	FATAL
2021-10-11 10:42:48	[ERROR]	ERROR zt
2021-10-11 21:45:09	[FATAL]	FATAL
2021-10-11 21:45:09	[ERROR]	ERROR zt
2021-10-20 16:29:46	[FATAL]	FATAL
2021-10-20 16:29:46	[ERROR]	ERROR zt
2021-10-20 18:48:52	[FATAL]	FATAL
2021-10-20 18:48:52	[ERROR]	ERROR zt
